,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,Lemon/எலுமிச்சை,1, 25 to 30,2017-11-15
28,28,28,28,28,28,Katharikai Pachai, 1, 10,2017-9-12
29,29,29,29,29,29,Katharikai ootha, 1, 8,2017-9-12
30,30,30,30,30,30,Valai Thar, –, 32,2017-9-12
31,31,31,31,31,31,Karuveppilai/Curry Leaf, 1 Kattu, 10 to 12,2017-9-12
32,32,32,32,32,32,Pudalangai/Snake gourd 1st Quality, 1, 10,2017-9-12
33,33,33,33,33,33,Pudalangai/Snake gourd 2nd Quality, 1, –,2017-9-12
34,34,34,34,34,34,Kothamalli 1st Quality, 1 kattu, 60,2017-9-12
35,35,35,35,35,35,Kothamalli 2nd Quality, 1 kattu, 55,2017-9-12
36,36,36,36,36,36,Mullangi 1st Quality, 1, 15,2017-9-12
37,37,37,37,37,37,Mullangi 2nd Quality, 1, 10,2017-9-12
38,38,38,38,38,38,Inji/Ginger, 1, 50 to 60,2017-9-12
39,39,39,39,39,39,Butter Beans, 1, 120,2017-9-12
40,40,40,40,40,40,Mutta Kose, 1, 15 to 20,2017-9-12
41,41,41,41,41,41,Pachai Pattani, 1, 120,2017-9-12
42,42,42,42,42,42,Pakarkai, 1, 16 to 18,2017-9-12
43,43,43,43,43,43,Nookal, 1, 40,2017-9-12
44,44,44,44,44,44,Chaw Chaw, 1, 15,2017-9-12
45,45,45,45,45,45,Kovakkai, 1, 16,2017-9-12
46,46,46,46,46,46,Kothavarangai, 1, 12,2017-9-12
47,47,47,47,47,47,Nellikai, 1, 40,2017-9-12
48,48,48,48,48,48,Narthangai, 1, 40,2017-9-12
49,49,49,49,49,49,Vellarikai, 1, 13,2017-9-12
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,Lemon, 1, 70 to 85,2017-10-13
1,1,1,1,1,Tomato/Thakkali 1st Quality, 1, 35 to 40,2017-10-13
2,2,2,2,2,Tomato/Thakkali 2nd Quality, 1, 30 to 35,2017-10-13
3,3,3,3,3,Small Onion, 1, 90 to 100,2017-10-13
4,4,4,4,4,Bellary (Big Onion), 1, 35 to 40,2017-10-13
5,5,5,5,5,Beans 1st Quality, –, 70 to 80,2017-10-13
6,6,6,6,6,Beans 2nd Quality, 1, 65 to 75,2017-10-13
7,7,7,7,7,Carrot 1st Quality, 1, 40 to 45,2017-10-13
8,8,8,8,8,Carrot 2nd Quality, 1, 35 to 40,2017-10-13
9,9,9,9,9,Vendai Kai/Lady Finger, 1, 17 to 20,2017-10-13
10,10,10,10,10,Maram Murungai, 1, 110,2017-10-13
11,11,11,11,11,Chedi Murungai, 1, 85 to 90,2017-10-13
12,12,12,12,12,Avarai Ottu, 1, 55 to 60,2017-10-13
13,13,13,13,13,Pachai Payaru, 1, 25,2017-10-13
14,14,14,14,14,Vellai Payaru, 1, 15,2017-10-13
15,15,15,15,15,Suraikai, 1, 6,2017-10-13
16,16,16,16,16,Beetroot, 1, 25,2017-10-13
17,17,17,17,17,Sunami Sambar, 1, 5,2017-10-13
18,18,18,18,18,Pusanikai, 1, 8,2017-10-13
19,19,19,19,19,Kalla Manga/Mango, 1, 85,2017-10-13
20,20,20,20,20,Orutu Manga/Mango, 1, 80,2017-10-13
21,21,21,21,21,Potato 1st Quality, 1, 20,2017-10-13
22,22,22,22,22,Potato 2nd Quality, 1, 15,2017-10-13
23,23,23,23,23,Coconut 1st Quality, –, 42 to 45,2017-10-13
24,24,24,24,24,Coconut 2nd Quality, –, 35,2017-10-13
25,25,25,25,25,Green Chilli, 1, 30 to 35,2017-10-13
26,26,26,26,26,Cauliflower 1st Quality, –, 30 to 35,2017-10-13
27,27,27,27,27,Cauliflower 2nd Quality, –, 25 to 30,2017-10-13
28,28,28,28,28,Katharikai Pachai, 1, 40 to 45,2017-10-13
29,29,29,29,29,Katharikai ootha, 1, 35,2017-10-13
30,30,30,30,30,Valai Thar, –, 26,2017-10-13
31,31,31,31,31,Karuveppilai/Curry Leaf, 1 Kattu, 10,2017-10-13
32,32,32,32,32,Pudalangai/Snake gourd 1st Quality, 1, 13 to 15,2017-10-13
33,33,33,33,33,Pudalangai/Snake gourd 2nd Quality, 1, 10,2017-10-13
34,34,34,34,34,Kothamalli 1st Quality, 1 kattu, 65 to 75,2017-10-13
35,35,35,35,35,Kothamalli 2nd Quality, 1 kattu, 60 to 70,2017-10-13
36,36,36,36,36,Mullangi 1st Quality, 1, 40,2017-10-13
37,37,37,37,37,Mullangi 2nd Quality, 1, 35,2017-10-13
38,38,38,38,38,Inji/Ginger, 1, 40 to 45,2017-10-13
39,39,39,39,39,Butter Beans, 1, 120,2017-10-13
40,40,40,40,40,Mutta Kose, 1, 40 to 45,2017-10-13
41,41,41,41,41,Pachai Pattani, 1, 120 to 150,2017-10-13
42,42,42,42,42,Pakarkai, 1, 30,2017-10-13
43,43,43,43,43,Nookal, 1, 40,2017-10-13
44,44,44,44,44,Chaw Chaw, 1, 8,2017-10-13
45,45,45,45,45,Kovakkai, 1, 22,2017-10-13
46,46,46,46,46,Kothavarangai, 1, 7 to 10,2017-10-13
47,47,47,47,47,Nellikai, 1, 20 to 25,2017-10-13
48,48,48,48,48,Narthangai, 1, 25 to 30,2017-10-13
49,49,49,49,49,Vellarikai, 1, 20,2017-10-13
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,Lemon/எலுமிச்சை,1, 30 to 40,2017-11-13
1,1,1,1,1,Tomato/தக்காளி 1st Quality,1, 30 to 35,2017-11-13
2,2,2,2,2,Tomato/தக்காளி 2nd Quality,1, 25 to 25,2017-11-13
3,3,3,3,3,Small Onion/சிறிய வெங்காயம்,1, 130 to 160,2017-11-13
4,4,4,4,4,Bellary/பெல்லாரி,1, 35 to 40,2017-11-13
5,5,5,5,5,Beans/பீன்ஸ் 1st Quality,1, 30 to 40,2017-11-13
6,6,6,6,6,Beans/பீன்ஸ் 2nd Quality,1, 25 to 35,2017-11-13
7,7,7,7,7,Carrot/கேரட் 1st Quality,1, 40 to 45,2017-11-13
8,8,8,8,8,Carrot/கேரட் 2nd Quality,1, 35 to 40,2017-11-13
9,9,9,9,9,Lady Finger/வெண்டைக்காய்,1, 17,2017-11-13
10,10,10,10,10,Tree Drumstick/மரம் முருங்கை,1, 35,2017-11-13
11,11,11,11,11,Plant Drumstick/செடி முருங்கை,1, 55,2017-11-13
12,12,12,12,12,Beans/அவரை ஒட்டு,1, 24 to 60,2017-11-13
13,13,13,13,13,Green Pulses/பச்சை பயிறு,1, 13,2017-11-13
14,14,14,14,14,White Pulses/வெள்ளை பயிறு,1, 14,2017-11-13
15,15,15,15,15,Zucchini/சுரைக்காய்,1, 3,2017-11-13
16,16,16,16,16,Beetroot/பீட்ரூட்,1, 23,2017-11-13
17,17,17,17,17,White Pumpkin/வெள்ளை பூசணிக்காய்,1, 10,2017-11-13
18,18,18,18,18,Sambar Pumpkin/சாம்பார் பூசணிக்காய்,1, 5,2017-11-13
19,19,19,19,19,Kalla Manga/கள்ள மாங்காய்,1, 80,2017-11-13
20,20,20,20,20,OOrutu Manga/உருட்டு மாங்காய்,1, 65,2017-11-13
21,21,21,21,21,Potato/உருளைக்கிழங்கு 1st Quality,1, 15 to 18,2017-11-13
22,22,22,22,22,Potato/உருளைக்கிழங்கு 2nd Quality,1, 10,2017-11-13
23,23,23,23,23,Coconut/தேங்காய் 1st Quality,1, 40 to 43,2017-11-13
24,24,24,24,24,Coconut/தேங்காய் 2nd Quality,1, 35,2017-11-13
25,25,25,25,25,Green Chilli/பச்சை மிளகாய்,1, 33 to 38,2017-11-13
26,26,26,26,26,Cauliflower/காலிஃபிளவர் 1st Quality,1, 25,2017-11-13
27,27,27,27,27,Cauliflower/காலிஃபிளவர் 2nd Quality,1, 20,2017-11-13
28,28,28,28,28,Green Brinjal/கத்தரிக்காய் பச்சை,1, 20,2017-11-13
29,29,29,29,29,Blue Brinjal/கத்தரிக்காய் நீலம்,1, 15,2017-11-13
30,30,30,30,30,Banana Thar/வாழை தார்,1, 24 to 25,2017-11-13
31,31,31,31,31,Curry Leaves/கறிவேப்பிலை,1, 10 to 15,2017-11-13
32,32,32,32,32,Gourd/புடலங்காய் 1st Quality,1, 7,2017-11-13
33,33,33,33,33,Gourd/புடலங்காய் 2nd Quality,1, –,2017-11-13
34,34,34,34,34,Coriander/கொத்தமல்லி 1st Quality,1, 25 to 35,2017-11-13
35,35,35,35,35,Coriander/கொத்தமல்லி 2nd Quality,1, 20 to 30,2017-11-13
36,36,36,36,36,Radish/முள்ளங்கி 1st Quality,1, 30 to 35,2017-11-13
37,37,37,37,37,Radish/முள்ளங்கி 2nd Quality,1, 25 to 30,2017-11-13
38,38,38,38,38,Ginger/இஞ்சி,1, 23 to 30,2017-11-13
39,39,39,39,39,Butter Beans/பட்டர் பீன்ஸ்,1, 80 to 100,2017-11-13
40,40,40,40,40,Cabbage/முட்டை கோஸ்,1, 25 to 30,2017-11-13
41,41,41,41,41,Green Peas/பச்சை பட்டாணி,1, 100 to 120,2017-11-13
42,42,42,42,42,Bitter Gourd/பாகற்காய்,1, 15 to 18,2017-11-13
43,43,43,43,43,Nookal/நூக்கல்,1, 20 to 25,2017-11-13
44,44,44,44,44,Chaw Chaw/சவ்சவ்,1, 7,2017-11-13
45,45,45,45,45,Kovakkai/கோவக்காய்,1, 30,2017-11-13
46,46,46,46,46,Cluster Beans/கொத்தவரங்காய்,1, 13 to 17,2017-11-13
47,47,47,47,47,Gooseberry/நெல்லிக்காய்,1, 20 to 25,2017-11-13
48,48,48,48,48,Narthangai/நார்த்தங்காய்,1, 20,2017-11-13
49,49,49,49,49,Cucumber/வெள்ளரிக்காய்,1, 30 to 33,2017-11-13
50,50,50,50,50,Garlic/வெள்ளை பூண்டு,1, 100,2017-11-13
51,51,51,51,51,Gourd/பீர்க்கங்காய்,1, 15,2017-11-13
52,52,52,52,52,Small Tuber/சிறு கிழங்கு,1, –,2017-11-13
53,53,53,53,53,Colocasia/சேப்பங்கிழங்கு,1, –,2017-11-13
54,54,54,54,54,Soya beans/சோயா பீன்ஸ்,1, 80 to 120,2017-11-13
55,55,55,55,55,Butter Soya/பட்டர் சோயா,1, –,2017-11-13
56,56,56,56,56,Senai Kilangu/சேனை கிழங்கு,1, –,2017-11-13
57,57,57,57,57,Karunai Kilangu/கருணைக்கிழங்கு,1, –,2017-11-13
58,58,58,58,58,Drumstick beans/முருங்கை பீன்ஸ்,1, 33,2017-11-13
59,59,59,59,59,Mangai Inji/மாங்காய் இஞ்சி,1, 40,2017-11-13
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,Belt Beans / Avarai Belt, 1, 30,2017-1-13
1,1,1,1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2017-1-13
2,2,2,2,2,2,Avarai ottu, 1, –,2017-1-13
3,3,3,3,3,3,Beans, 1, 30,2017-1-13
4,4,4,4,4,4,Beetroot, 1, 10,2017-1-13
5,5,5,5,5,5,Bellary / Big Onion, 1, 18,2017-1-13
6,6,6,6,6,6,Cauliflower, 1 Flower, 17,2017-1-13
7,7,7,7,7,7,Small Onion / Chinna Vengayam, 1, 10,2017-1-13
8,8,8,8,8,8,Chaw Chaw, 1, 10,2017-1-13
9,9,9,9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 20,2017-1-13
10,10,10,10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 20,2017-1-13
11,11,11,11,11,11,Cluster Beans / Kothavarai, 1, 15,2017-1-13
12,12,12,12,12,12,Samba Chilli / Milagai Samba, 1, 25,2017-1-13
13,13,13,13,13,13,Round Chilli / Milagai Urundai, 1, 45,2017-1-13
14,14,14,14,14,14,Radish / Mullangi, 1, 6,2017-1-13
15,15,15,15,15,15,Drumstick / Murungai Chedi, 1, 80,2017-1-13
16,16,16,16,16,16,Drumstick / Murungai Maram, 1, 60,2017-1-13
17,17,17,17,17,17,Nelli Kai, 1, 25,2017-1-13
18,18,18,18,18,18,Bitter Gourd / Pakar kai, 1, –,2017-1-13
19,19,19,19,19,19,Perkangkai, 1, 15,2017-1-13
20,20,20,20,20,20,Snake Guard / Pudalai, 1, 7,2017-1-13
21,21,21,21,21,21,Red Pumpkin / Red Pusanikkai, 1, 4,2017-1-13
22,22,22,22,22,22,Sambar Vellari, 1, 5,2017-1-13
23,23,23,23,23,23,Bottle gourd / Suraikai, 1, 4,2017-1-13
24,24,24,24,24,24,Tomato / Thakkali, 1, 6,2017-1-13
25,25,25,25,25,25,Thatta payaru, 1, 25,2017-1-13
26,26,26,26,26,26,Lady’s Finger / Venda Kai, 1, 12,2017-1-13
27,27,27,27,27,27,Lemon / Elumbichai, 1, 10,2017-1-13
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,Lemon/எலுமிச்சை,1, 20 to 30,2017-12-13
1,1,1,1,1,1,Tomato/தக்காளி 1st Quality,1, 15 to 20,2017-12-13
2,2,2,2,2,2,Tomato/தக்காளி 2nd Quality,1, 10 to 15,2017-12-13
3,3,3,3,3,3,Small Onion/சிறிய வெங்காயம்,1, 110 120,2017-12-13
4,4,4,4,4,4,Bellary/பெல்லாரி,1, 46 to 48,2017-12-13
5,5,5,5,5,5,Beans/பீன்ஸ் 1st Quality,1, 50,2017-12-13
6,6,6,6,6,6,Beans/பீன்ஸ் 2nd Quality,1, 45,2017-12-13
7,7,7,7,7,7,Carrot/கேரட் 1st Quality,1, 40 to 50,2017-12-13
8,8,8,8,8,8,Carrot/கேரட் 2nd Quality,1, 35 to 45,2017-12-13
9,9,9,9,9,9,Lady Finger/வெண்டைக்காய்,1, 13,2017-12-13
10,10,10,10,10,10,Tree Drumstick/மரம் முருங்கை,1, –,2017-12-13
11,11,11,11,11,11,Plant Drumstick/ முருங்கை,1, 110 to 150,2017-12-13
12,12,12,12,12,12,Beans/அவரை ஒட்டு,1, 19,2017-12-13
13,13,13,13,13,13,Green Pulses/பச்சை பயிறு,1, 18,2017-12-13
14,14,14,14,14,14,White Pulses/வெள்ளை பயிறு,1, 20,2017-12-13
15,15,15,15,15,15,Zucchini/சுரைக்காய்,1, 5,2017-12-13
16,16,16,16,16,16,Beetroot/பீட்ரூட்,1, 12,2017-12-13
17,17,17,17,17,17,White Pumpkin/வெள்ளை பூசணிக்காய்,1, 2 to 3,2017-12-13
18,18,18,18,18,18,Sambar Pumpkin/சாம்பார் பூசணிக்காய்,1, 3 to 4,2017-12-13
19,19,19,19,19,19,Kalla Manga/கள்ள மாங்காய்,1, 85,2017-12-13
20,20,20,20,20,20,OOrutu Manga/உருட்டு மாங்காய்,1, 75,2017-12-13
21,21,21,21,21,21,Potato/உருளைக்கிழங்கு 1st Quality,1, 12 to 18,2017-12-13
22,22,22,22,22,22,Potato/உருளைக்கிழங்கு 2nd Quality,1, 15,2017-12-13
23,23,23,23,23,23,Coconut/தேங்காய் 1st Quality,1, 40 to 45,2017-12-13
24,24,24,24,24,24,Coconut/தேங்காய் 2nd Quality,1, 35 to 40,2017-12-13
25,25,25,25,25,25,Green Chilli/பச்சை மிளகாய்,1, 8 to 12,2017-12-13
26,26,26,26,26,26,Cauliflower/காலிஃபிளவர் 1st Quality,1, 10 to 15,2017-12-13
27,27,27,27,27,27,Cauliflower/காலிஃபிளவர் 2nd Quality,1, 10,2017-12-13
28,28,28,28,28,28,Green Brinjal/கத்தரிக்காய் பச்சை,1, 20,2017-12-13
29,29,29,29,29,29,Blue Brinjal/கத்தரிக்காய் நீலம்,1, 25,2017-12-13
30,30,30,30,30,30,Banana Thar/வாழை தார்,1, 20 to 24,2017-12-13
31,31,31,31,31,31,Curry Leaves/கறிவேப்பிலை,1, 15 to 20,2017-12-13
32,32,32,32,32,32,Gourd/புடலங்காய் 1st Quality,1, 6,2017-12-13
33,33,33,33,33,33,Gourd/புடலங்காய் 2nd Quality,1, –,2017-12-13
34,34,34,34,34,34,Coriander/கொத்தமல்லி 1st Quality,1, 8 to 12,2017-12-13
35,35,35,35,35,35,Coriander/கொத்தமல்லி 2nd Quality,1, –,2017-12-13
36,36,36,36,36,36,Radish/முள்ளங்கி 1st Quality,1, 10 to 15,2017-12-13
37,37,37,37,37,37,Radish/முள்ளங்கி 2nd Quality,1, 10,2017-12-13
38,38,38,38,38,38,Ginger/இஞ்சி,1, 20 to 25,2017-12-13
39,39,39,39,39,39,Butter Beans/பட்டர் பீன்ஸ்,1, 80 to 100,2017-12-13
40,40,40,40,40,40,Cabbage/முட்டை கோஸ்,1, 20 to 25,2017-12-13
41,41,41,41,41,41,Green Peas/பச்சை பட்டாணி,1, 70 to 80,2017-12-13
42,42,42,42,42,42,Bitter Gourd/பாகற்காய்,1, 10 to 15,2017-12-13
43,43,43,43,43,43,Nookal/நூக்கல்,1, 15 to 20,2017-12-13
44,44,44,44,44,44,Chaw Chaw/சவ்சவ்,1, 3 to 5,2017-12-13
45,45,45,45,45,45,Kovakkai/கோவக்காய்,1, 35,2017-12-13
46,46,46,46,46,46,Cluster Beans/கொத்தவரங்காய்,1, 15 to 22,2017-12-13
47,47,47,47,47,47,Gooseberry/நெல்லிக்காய்,1, 20 to 25,2017-12-13
48,48,48,48,48,48,Narthangai/நார்த்தங்காய்,1, 20,2017-12-13
49,49,49,49,49,49,Cucumber/வெள்ளரிக்காய்,1, 30,2017-12-13
50,50,50,50,50,50,Garlic/வெள்ளை பூண்டு,1, 100 to 130,2017-12-13
51,51,51,51,51,51,Gourd/பீர்க்கங்காய்,1, 20 to 25,2017-12-13
52,52,52,52,52,52,Small Tuber/சிறு கிழங்கு,1, 40 to 45,2017-12-13
53,53,53,53,53,53,Colocasia/சேப்பங்கிழங்கு,1, 30 to 35,2017-12-13
54,54,54,54,54,54,Soya beans/சோயா பீன்ஸ்,1, 80,2017-12-13
55,55,55,55,55,55,Butter Soya/பட்டர் சோயா,1, 80,2017-12-13
56,56,56,56,56,56,Senai Kilangu/சேனை கிழங்கு,1, 30,2017-12-13
57,57,57,57,57,57,Karunai Kilangu/கருணைக்கிழங்கு,1, 30 to 35,2017-12-13
58,58,58,58,58,58,Drumstick beans/முருங்கை பீன்ஸ்,1, 35,2017-12-13
59,59,59,59,59,59,Mangai Inji/மாங்காய் இஞ்சி,1, 40,2017-12-13
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,0,0,Lemon, 1, 55,2017- 3-1
1,1,1,1,1,1,1,1,Tomato/Thakkali 1st Quality, 1, 30,2017- 3-1
2,2,2,2,2,2,2,2,Tomato/Thakkali 2nd Quality, 1, 25,2017- 3-1
3,3,3,3,3,3,3,3,Small Onion, 1, 45 to 55,2017- 3-1
4,4,4,4,4,4,4,4,Bellary (Big Onion), 1, 12 to 15,2017- 3-1
5,5,5,5,5,5,5,5,Beans 1st Quality, –, 45 to 55,2017- 3-1
6,6,6,6,6,6,6,6,Beans 2nd Quality, 1, 40 to 50,2017- 3-1
7,7,7,7,7,7,7,7,Carrot 1st Quality, 1, 12 to 15,2017- 3-1
8,8,8,8,8,8,8,8,Carrot 2nd Quality, 1, 7 to 10,2017- 3-1
9,9,9,9,9,9,9,9,Vendai Kai/Lady Finger, 1, 45,2017- 3-1
10,10,10,10,10,10,10,10,Maram Murungai, 1, 6 to 7,2017- 3-1
11,11,11,11,11,11,11,11,Chedi Murungai, 1, 9,2017- 3-1
12,12,12,12,12,12,12,12,Avarai Ottu, 1, 36,2017- 3-1
13,13,13,13,13,13,13,13,Pachai Payaru, 1, 40,2017- 3-1
14,14,14,14,14,14,14,14,Vellai Payaru, 1, 25,2017- 3-1
15,15,15,15,15,15,15,15,Suraikai, 1, 8,2017- 3-1
16,16,16,16,16,16,16,16,Beetroot, 1, 13,2017- 3-1
17,17,17,17,17,17,17,17,Sunami Sambar, 1, 20,2017- 3-1
18,18,18,18,18,18,18,18,Pusanikai, 1, 13,2017- 3-1
19,19,19,19,19,19,19,19,Kalla Manga/Mango, 1, 22,2017- 3-1
20,20,20,20,20,20,20,20,Orutu Manga/Mango, 1, 17 to 18,2017- 3-1
21,21,21,21,21,21,21,21,Potato 1st Quality, 1, 15,2017- 3-1
22,22,22,22,22,22,22,22,Potato 2nd Quality, 1, 10,2017- 3-1
23,23,23,23,23,23,23,23,Coconut 1st Quality, –, 25 to 27,2017- 3-1
24,24,24,24,24,24,24,24,Coconut 2nd Quality, –, 20 to 22,2017- 3-1
25,25,25,25,25,25,25,25,Green Chilli, 1, 14 to 36,2017- 3-1
26,26,26,26,26,26,26,26,Cauliflower 1st Quality, –, 20,2017- 3-1
27,27,27,27,27,27,27,27,Cauliflower 2nd Quality, –, 15,2017- 3-1
28,28,28,28,28,28,28,28,Katharikai Pachai, 1, 40 to 45,2017- 3-1
29,29,29,29,29,29,29,29,Katharikai ootha, 1, 35,2017- 3-1
30,30,30,30,30,30,30,30,Valai Thar, –, 25,2017- 3-1
31,31,31,31,31,31,31,31,Karuveppilai/Curry Leaf, 1 Kattu, 25 to 30,2017- 3-1
32,32,32,32,32,32,32,32,Pudalangai/Snake gourd 1st Quality, 1, 17,2017- 3-1
33,33,33,33,33,33,33,33,Pudalangai/Snake gourd 2nd Quality, 1, 12,2017- 3-1
34,34,34,34,34,34,34,34,Kothamalli 1st Quality, 1 kattu, 15,2017- 3-1
35,35,35,35,35,35,35,35,Kothamalli 2nd Quality, 1 kattu, 10,2017- 3-1
36,36,36,36,36,36,36,36,Mullangi 1st Quality, 1, 15,2017- 3-1
37,37,37,37,37,37,37,37,Mullangi 2nd Quality, 1, 10,2017- 3-1
38,38,38,38,38,38,38,38,Inji/Ginger, 1, 25,2017- 3-1
39,39,39,39,39,39,39,39,Butter Beans, 1, 130,2017- 3-1
40,40,40,40,40,40,40,40,Mutta Kose, 1, 8 to 10,2017- 3-1
41,41,41,41,41,41,41,41,Pachai Pattani, 1, 28,2017- 3-1
42,42,42,42,42,42,42,42,Pakarkai, 1, 35,2017- 3-1
43,43,43,43,43,43,43,43,Nookal, 1, 30,2017- 3-1
44,44,44,44,44,44,44,44,Chaw Chaw, 1, 25,2017- 3-1
45,45,45,45,45,45,45,45,Kovakkai, 1, 17,2017- 3-1
46,46,46,46,46,46,46,46,Kothavarangai, 1, 45,2017- 3-1
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,Lemon, 1, 25 to 30,2017-2-13
1,1,1,1,1,1,Tomato/Thakkali 1st Quality, 1, 20 to 25,2017-2-13
2,2,2,2,2,2,Tomato/Thakkali 2nd Quality, 1, 15 to 20,2017-2-13
3,3,3,3,3,3,Small Onion, 1, 25 to 35,2017-2-13
4,4,4,4,4,4,Bellary (Big Onion), 1, 10 to 12,2017-2-13
5,5,5,5,5,5,Beans 1st Quality, –, 48,2017-2-13
6,6,6,6,6,6,Beans 2nd Quality, 1, 42,2017-2-13
7,7,7,7,7,7,Carrot 1st Quality, 1, 15 to 20,2017-2-13
8,8,8,8,8,8,Carrot 2nd Quality, 1, 10 to 15,2017-2-13
9,9,9,9,9,9,Vendai Kai/Lady Finger, 1, 42 to 45,2017-2-13
10,10,10,10,10,10,Maram Murungai, 1, 12,2017-2-13
11,11,11,11,11,11,Chedi Murungai, 1, 15 to 20,2017-2-13
12,12,12,12,12,12,Avarai Ottu, 1, 30,2017-2-13
13,13,13,13,13,13,Pachai Payaru, 1, 45,2017-2-13
14,14,14,14,14,14,Vellai Payaru, 1, 34,2017-2-13
15,15,15,15,15,15,Suraikai, 1, 10,2017-2-13
16,16,16,16,16,16,Beetroot, 1, 8,2017-2-13
17,17,17,17,17,17,Sunami Sambar, 1, 20,2017-2-13
18,18,18,18,18,18,Pusanikai, 1, 10,2017-2-13
19,19,19,19,19,19,Kalla Manga/Mango, 1, 22,2017-2-13
20,20,20,20,20,20,Orutu Manga/Mango, 1, 12 to 15,2017-2-13
21,21,21,21,21,21,Potato 1st Quality, 1, 15 to 20,2017-2-13
22,22,22,22,22,22,Potato 2nd Quality, 1, 10 to 15,2017-2-13
23,23,23,23,23,23,Coconut 1st Quality, –, 30 to 35,2017-2-13
24,24,24,24,24,24,Coconut 2nd Quality, –, 25 to 30,2017-2-13
25,25,25,25,25,25,Green Chilli, 1, 15 to 16,2017-2-13
26,26,26,26,26,26,Cauliflower 1st Quality, –, 15 to 20,2017-2-13
27,27,27,27,27,27,Cauliflower 2nd Quality, –, 10 to 15,2017-2-13
28,28,28,28,28,28,Katharikai Pachai, 1, 33 to 40,2017-2-13
29,29,29,29,29,29,Katharikai ootha, 1, 20 to 26,2017-2-13
30,30,30,30,30,30,Valai Thar, –, 28 to 30,2017-2-13
31,31,31,31,31,31,Karuveppilai/Curry Leaf, 1 Kattu, 10,2017-2-13
32,32,32,32,32,32,Pudalangai/Snake gourd 1st Quality, 1, 30,2017-2-13
33,33,33,33,33,33,Pudalangai/Snake gourd 2nd Quality, 1, 25,2017-2-13
34,34,34,34,34,34,Kothamalli 1st Quality, 1 kattu, 15 to 20,2017-2-13
35,35,35,35,35,35,Kothamalli 2nd Quality, 1 kattu, 10 to 15,2017-2-13
36,36,36,36,36,36,Mullangi 1st Quality, 1, 15 to 20,2017-2-13
37,37,37,37,37,37,Mullangi 2nd Quality, 1, 10 to 15,2017-2-13
38,38,38,38,38,38,Inji/Ginger, 1, 25 to 30,2017-2-13
39,39,39,39,39,39,Butter Beans, 1, 60 to 80,2017-2-13
40,40,40,40,40,40,Mutta Kose, 1, 8 to 10,2017-2-13
41,41,41,41,41,41,Pachai Pattani, 1, 20 to 30,2017-2-13
42,42,42,42,42,42,Pakarkai, 1, 26 to 30,2017-2-13
43,43,43,43,43,43,Nookal, 1, 20,2017-2-13
44,44,44,44,44,44,Chaw Chaw, 1, 10 to 15,2017-2-13
45,45,45,45,45,45,Kovakkai, 1, 12 to 15,2017-2-13
46,46,46,46,46,46,Kothavarangai, 1, 40 to 45,2017-2-13
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,Lemon, 1, 50 to 55,2017-3-13
1,1,1,1,1,1,Tomato/Thakkali 1st Quality, 1, 20 to 25,2017-3-13
2,2,2,2,2,2,Tomato/Thakkali 2nd Quality, 1, 15 to 20,2017-3-13
3,3,3,3,3,3,Small Onion, 1, 30 to 40,2017-3-13
4,4,4,4,4,4,Bellary (Big Onion), 1, 10 to 12,2017-3-13
5,5,5,5,5,5,Beans 1st Quality, –, 50 to 55,2017-3-13
6,6,6,6,6,6,Beans 2nd Quality, 1, 45 to 50,2017-3-13
7,7,7,7,7,7,Carrot 1st Quality, 1, 25 to 30,2017-3-13
8,8,8,8,8,8,Carrot 2nd Quality, 1, 20 to 25,2017-3-13
9,9,9,9,9,9,Vendai Kai/Lady Finger, 1, 35,2017-3-13
